Category,NaturalLanguageQuestion,CypherQuery,generated_question,ExpectedNodeLabels,ExpectedRelationshipTypes,ExpectedProperties,Hops,ExtractedPropertyValues
Node Lookup Queries,Search vulnerability summaries for 'out-of-band SQL injection'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'out-of-band SQL injection' RETURN v,Find all vulnerabilities that mention 'out-of-band SQL injection' in their summary.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""out-of-band SQL injection""]"
Node Lookup Queries,Pull the record for CWE-120.,MATCH (c:UcoCWE {ucocweID: 'CWE-120'}) RETURN c,Show me all data for 'CWE-120'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-120""]"
Node Lookup Queries,Find the weakness named 'Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')'.,MATCH (c:UcoCWE {ucocweName: 'Buffer Copy without Checking Size of Input (\'Classic Buffer Overflow\')'}) RETURN c,Find the weakness 'Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"["")"", ""Buffer Copy without Checking Size of Input (\\""]"
Node Lookup Queries,Show 'Pillar' level CWEs that are still in 'Draft' status.,"MATCH (c:UcoCWE {ucoabstraction: 'Pillar', ucostatus: 'Draft'}) RETURN c",Which 'Pillar' weaknesses are still in 'Draft' status?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Draft"", ""Pillar""]"
Node Lookup Queries,"List 'Class' level, 'Simple' structure CWEs with an 'Incomplete' status.","MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostructure: 'Simple', ucostatus: 'Incomplete'}) RETURN c",List 'Class' level weaknesses with a 'Simple' structure that are 'Incomplete'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Incomplete"", ""Simple""]"
Node Lookup Queries,Find weakness types (CWEs) related to 'code execution'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'code execution' RETURN c,Find all weaknesses (CWEs) that mention 'code execution' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""code execution""]"
Node Lookup Queries,Pull the record for CWE-416.,MATCH (c:UcoCWE {ucocweID: 'CWE-416'}) RETURN c,Show me all data for 'CWE-416'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-416""]"
Node Lookup Queries,Find the weakness named 'Use After Free'.,MATCH (c:UcoCWE {ucocweName: 'Use After Free'}) RETURN c,Find the weakness 'Use After Free'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Use After Free""]"
Node Lookup Queries,"List 'Base' level, 'Composite' structure CWEs with a 'Stable' status.","MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostructure: 'Composite', ucostatus: 'Stable'}) RETURN c",List 'Base' level weaknesses with 'Composite' structure that are 'Stable'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Composite"", ""Stable""]"
Node Lookup Queries,Find weakness types (CWEs) related to 'denial of service'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'denial of service' RETURN c,Find all weaknesses (CWEs) that mention 'denial of service' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""denial of service""]"
Node Lookup Queries,Pull the record for CWE-404.,MATCH (c:UcoCWE {ucocweID: 'CWE-404'}) RETURN c,Show me all data for 'CWE-404'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-404""]"
Node Lookup Queries,Find the weakness named 'Improper Encoding or Escaping of Output'.,MATCH (c:UcoCWE {ucocweName: 'Improper Encoding or Escaping of Output'}) RETURN c,Find the weakness 'Improper Encoding or Escaping of Output'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Improper Encoding or Escaping of Output""]"
Node Lookup Queries,"Show 'Class' level, 'Incomplete' status, 'Composite' structure CWEs.","MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostatus: 'Incomplete', ucostructure: 'Composite'}) RETURN c",Show 'Class' level weaknesses that are 'Incomplete' and have 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Composite"", ""Incomplete""]"
Node Lookup Queries,"List 'Variant' level, 'Stable' status, 'Composite' structure CWEs.","MATCH (c:UcoCWE {ucoabstraction: 'Variant', ucostatus: 'Stable', ucostructure: 'Composite'}) RETURN c",List 'Variant' level weaknesses that are 'Stable' and have 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Composite"", ""Stable"", ""Variant""]"
Node Lookup Queries,Find weakness types (CWEs) related to 'session management'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'session management' RETURN c,Find all weaknesses (CWEs) that mention 'session management' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""session management""]"
Node Lookup Queries,Pull the record for CWE-384.,MATCH (c:UcoCWE {ucocweID: 'CWE-384'}) RETURN c,Show me all data for 'CWE-384'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-384""]"
Node Lookup Queries,Find the weakness named 'Session Fixation'.,MATCH (c:UcoCWE {ucocweName: 'Session Fixation'}) RETURN c,Find the weakness 'Session Fixation'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Session Fixation""]"
Node Lookup Queries,"Show 'Base' level, 'Draft' status, 'Composite' structure CWEs.","MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostatus: 'Draft', ucostructure: 'Composite'}) RETURN c",Show 'Base' level weaknesses that are in 'Draft' and have 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Composite"", ""Draft""]"
Node Lookup Queries,"List 'Compound' level, 'Incomplete' status, 'Composite' structure CWEs.","MATCH (c:UcoCWE {ucoabstraction: 'Compound', ucostatus: 'Incomplete', ucostructure: 'Composite'}) RETURN c",List 'Compound' level weaknesses that are 'Incomplete' and have 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Composite"", ""Compound"", ""Incomplete""]"
Node Lookup Queries,Find weakness types (CWEs) related to 'error handling'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'error handling' RETURN c,Find all weaknesses (CWEs) that mention 'error handling' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""error handling""]"
Node Lookup Queries,"Show 'MEDIUM' severity, 'Awaiting Analysis' CVEs that require user interaction.","MATCH (c:UcoCVE {ucobaseSeverity: 'MEDIUM', ucovulnStatus: 'Awaiting Analysis', ucouserInteractionRequired: 'true'}) RETURN c","Show 'MEDIUM' severity, 'Awaiting Analysis' CVEs that do require user interaction.","[""UcoCVE""]",[],"[""ucobaseSeverity""]",0,"[""Awaiting Analysis"", ""MEDIUM"", ""true""]"
Node Lookup Queries,"Show 'LOW' severity, 'Modified' CVEs that don't need user interaction.","MATCH (c:UcoCVE {ucobaseSeverity: 'LOW', ucovulnStatus: 'Modified', ucouserInteractionRequired: 'false'}) RETURN c","Show 'LOW' severity, 'Modified' CVEs that don't require user interaction.","[""UcoCVE""]",[],"[""ucobaseSeverity""]",0,"[""LOW"", ""Modified"", ""false""]"
Node Lookup Queries,Pull the record for CWE-1004.,MATCH (c:UcoCWE {ucocweID: 'CWE-1004'}) RETURN c,Show me all data for 'CWE-1004'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1004""]"
Node Lookup Queries,Pull the record for CWE-1007.,MATCH (c:UcoCWE {ucocweID: 'CWE-1007'}) RETURN c,Show me all data for 'CWE-1007'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1007""]"
Node Lookup Queries,Pull the record for CWE-102.,MATCH (c:UcoCWE {ucocweID: 'CWE-102'}) RETURN c,Show me all data for 'CWE-102'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-102""]"
Node Lookup Queries,Pull the record for CWE-1035.,MATCH (c:UcoCWE {ucocweID: 'CWE-1035'}) RETURN c,Show me all data for 'CWE-1035'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1035""]"
Node Lookup Queries,List all 'Pillar' level CWEs.,MATCH (c:UcoCWE {ucoabstraction: 'Pillar'}) RETURN c,List all 'Pillar' level weaknesses.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Pillar""]"
Node Lookup Queries,List all 'Class' level CWEs.,MATCH (c:UcoCWE {ucoabstraction: 'Class'}) RETURN c,List all 'Class' level weaknesses.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class""]"
Node Lookup Queries,Show me all 'Base' level CWEs.,MATCH (c:UcoCWE {ucoabstraction: 'Base'}) RETURN c,Show me all 'Base' level weaknesses.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base""]"
Node Lookup Queries,Find all 'Variant' type CWEs.,MATCH (c:UcoCWE {ucoabstraction: 'Variant'}) RETURN c,Find all 'Variant' type weaknesses.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Variant""]"
Node Lookup Queries,List all 'Compound' abstraction CWEs.,MATCH (c:UcoCWE {ucoabstraction: 'Compound'}) RETURN c,List all 'Compound' type weaknesses.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Compound""]"
Node Lookup Queries,Show all CWEs currently in 'Draft' status.,MATCH (c:UcoCWE {ucostatus: 'Draft'}) RETURN c,Show all weaknesses currently in 'Draft' status.,"[""UcoCWE""]",[],"[""ucostatus""]",0,"[""Draft""]"
Node Lookup Queries,Find all CWEs marked as 'Incomplete'.,MATCH (c:UcoCWE {ucostatus: 'Incomplete'}) RETURN c,Find all weaknesses marked as 'Incomplete'.,"[""UcoCWE""]",[],"[""ucostatus""]",0,"[""Incomplete""]"
Node Lookup Queries,List all 'Stable' CWEs.,MATCH (c:UcoCWE {ucostatus: 'Stable'}) RETURN c,List all 'Stable' weaknesses.,"[""UcoCWE""]",[],"[""ucostatus""]",0,"[""Stable""]"
Node Lookup Queries,Show me all 'Deprecated' CWEs.,MATCH (c:UcoCWE {ucostatus: 'Deprecated'}) RETURN c,Show me all 'Deprecated' weaknesses.,"[""UcoCWE""]",[],"[""ucostatus""]",0,"[""Deprecated""]"
Node Lookup Queries,Find all CWEs with a 'Simple' structure.,MATCH (c:UcoCWE {ucostructure: 'Simple'}) RETURN c,Find all weaknesses with a 'Simple' structure.,"[""UcoCWE""]",[],"[""ucostructure""]",0,"[""Simple""]"
Node Lookup Queries,List all CWEs that have a 'Composite' structure.,MATCH (c:UcoCWE {ucostructure: 'Composite'}) RETURN c,List all weaknesses that have a 'Composite' structure.,"[""UcoCWE""]",[],"[""ucostructure""]",0,"[""Composite""]"
Node Lookup Queries,Pull the record for the 'Improper Authentication' weakness.,MATCH (c:UcoCWE {ucocweName: 'Improper Authentication'}) RETURN c,Show me all data for the 'Improper Authentication' weakness.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Improper Authentication""]"
Node Lookup Queries,Show me details about 'Cross-Site Scripting' (XSS).,MATCH (c:UcoCWE {ucocweName: 'Cross-Site Scripting'}) RETURN c,Show me all data for 'Cross-Site Scripting'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Cross-Site Scripting""]"
Node Lookup Queries,Find information on 'Code Injection' weaknesses.,MATCH (c:UcoCWE {ucocweName: 'Code Injection'}) RETURN c,Show me all data for 'Code Injection' weaknesses.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Code Injection""]"
Node Lookup Queries,Pull the record for 'Missing Authorization'.,MATCH (c:UcoCWE {ucocweName: 'Missing Authorization'}) RETURN c,Show me all data for 'Missing Authorization'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Missing Authorization""]"
Node Lookup Queries,Find details for 'Use of Hard-coded Credentials'.,MATCH (c:UcoCWE {ucocweName: 'Use of Hard-coded Credentials'}) RETURN c,Show me all data for 'Use of Hard-coded Credentials'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Use of Hard-coded Credentials""]"
Node Lookup Queries,Show me information about 'Unrestricted Upload of File with Dangerous Type'.,MATCH (c:UcoCWE {ucocweName: 'Unrestricted Upload of File with Dangerous Type'}) RETURN c,Show me all data for 'Unrestricted Upload of File with Dangerous Type'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Unrestricted Upload of File with Dangerous Type""]"
Node Lookup Queries,Find the weakness 'Reliance on Untrusted Inputs in a Security Decision'.,MATCH (c:UcoCWE {ucocweName: 'Reliance on Untrusted Inputs in a Security Decision'}) RETURN c,Show me all data for 'Reliance on Untrusted Inputs in a Security Decision'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Reliance on Untrusted Inputs in a Security Decision""]"
Node Lookup Queries,Pull the record for 'Insecure Default Initialization of Resource'.,MATCH (c:UcoCWE {ucocweName: 'Insecure Default Initialization of Resource'}) RETURN c,Show me all data for 'Insecure Default Initialization of Resource'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Insecure Default Initialization of Resource""]"
Node Lookup Queries,Find information on 'Missing Encryption of Sensitive Data'.,MATCH (c:UcoCWE {ucocweName: 'Missing Encryption of Sensitive Data'}) RETURN c,Show me all data for 'Missing Encryption of Sensitive Data'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Missing Encryption of Sensitive Data""]"
Node Lookup Queries,Show details for 'Use of a Broken or Risky Cryptographic Algorithm'.,MATCH (c:UcoCWE {ucocweName: 'Use of a Broken or Risky Cryptographic Algorithm'}) RETURN c,Show me all data for 'Use of a Broken or Risky Cryptographic Algorithm'.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Use of a Broken or Risky Cryptographic Algorithm""]"
Node Lookup Queries,Find any CWE summaries that mention 'authentication'.,MATCH (c:UcoCWE) WHERE c.ucocweSummary CONTAINS 'authentication' RETURN c,Find all weaknesses that mention 'authentication' in their summary.,"[""UcoCWE""]",[],"[""ucocweSummary""]",0,"[""authentication""]"
Node Lookup Queries,Search CWE descriptions for 'buffer' related weaknesses.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'buffer' RETURN c,Find all weaknesses that mention 'buffer' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""buffer""]"
Node Lookup Queries,List all CWEs with 'injection' in their description.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'injection' RETURN c,Find all weaknesses that mention 'injection' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""injection""]"
Node Lookup Queries,Find CWEs with 'path traversal' in their description.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'path traversal' RETURN c,Find all weaknesses that mention 'path traversal' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""path traversal""]"
Node Lookup Queries,Show weaknesses involving 'credentials' in their description.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'credentials' RETURN c,Show weaknesses that mention 'credentials' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""credentials""]"
Node Lookup Queries,Find all 'Base' abstraction CWEs that are 'Stable'.,"MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostatus: 'Stable'}) RETURN c",Which 'Base' level weaknesses are also 'Stable'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Stable""]"
Node Lookup Queries,List all 'Variant' CWEs that are 'Incomplete'.,"MATCH (c:UcoCWE {ucoabstraction: 'Variant', ucostatus: 'Incomplete'}) RETURN c",Which 'Variant' type weaknesses are 'Incomplete'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Incomplete"", ""Variant""]"
Node Lookup Queries,Show me all 'Class' level weaknesses with a 'Simple' structure.,"MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostructure: 'Simple'}) RETURN c",Show me all 'Class' level weaknesses with a 'Simple' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Simple""]"
Node Lookup Queries,Find all 'Pillar' CWEs that are currently 'Stable'.,"MATCH (c:UcoCWE {ucoabstraction: 'Pillar', ucostatus: 'Stable'}) RETURN c",Which 'Pillar' weaknesses are 'Stable'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Pillar"", ""Stable""]"
Node Lookup Queries,List 'Compound' weaknesses that are in 'Draft' status.,"MATCH (c:UcoCWE {ucoabstraction: 'Compound', ucostatus: 'Draft'}) RETURN c",List 'Compound' weaknesses that are in 'Draft' status.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Compound"", ""Draft""]"
Node Lookup Queries,Pull the record for CWE-1065.,MATCH (c:UcoCWE {ucocweID: 'CWE-1065'}) RETURN c,Show me all data for 'CWE-1065'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1065""]"
Node Lookup Queries,Pull the record for CWE-1066.,MATCH (c:UcoCWE {ucocweID: 'CWE-1066'}) RETURN c,Show me all data for 'CWE-1066'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1066""]"
Node Lookup Queries,Pull the record for CWE-1067.,MATCH (c:UcoCWE {ucocweID: 'CWE-1067'}) RETURN c,Show me all data for 'CWE-1067'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1067""]"
Node Lookup Queries,Pull the record for CWE-1068.,MATCH (c:UcoCWE {ucocweID: 'CWE-1068'}) RETURN c,Show me all data for 'CWE-1068'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1068""]"
Node Lookup Queries,Pull the record for CWE-1069.,MATCH (c:UcoCWE {ucocweID: 'CWE-1069'}) RETURN c,Show me all data for 'CWE-1069'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1069""]"
Node Lookup Queries,Pull the record for CWE-1070.,MATCH (c:UcoCWE {ucocweID: 'CWE-1070'}) RETURN c,Show me all data for 'CWE-1070'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1070""]"
Node Lookup Queries,Pull the record for CWE-1083.,MATCH (c:UcoCWE {ucocweID: 'CWE-1083'}) RETURN c,Show me all data for 'CWE-1083'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-1083""]"
Node Lookup Queries,Find all 'Pillar' abstractions that are 'Deprecated'.,"MATCH (c:UcoCWE {ucoabstraction: 'Pillar', ucostatus: 'Deprecated'}) RETURN c",Which 'Pillar' weaknesses are 'Deprecated'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Deprecated"", ""Pillar""]"
Node Lookup Queries,List all 'Base' weaknesses that are in 'Draft' status.,"MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostatus: 'Draft'}) RETURN c",Which 'Base' weaknesses are in 'Draft' status?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Draft""]"
Node Lookup Queries,Search CWE descriptions for 'SQL' related weaknesses.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'SQL' RETURN c,Find all weaknesses that mention 'SQL' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""SQL""]"
Node Lookup Queries,Are there any weaknesses related to 'cross-site scripting' in the descriptions?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'cross-site scripting' RETURN c,Find all weaknesses that mention 'cross-site scripting' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""cross-site scripting""]"
Node Lookup Queries,List all CWEs that talk about 'memory leak'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'memory leak' RETURN c,Find all weaknesses that mention 'memory leak' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""memory leak""]"
Node Lookup Queries,Show weaknesses involving 'deserialization'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'deserialization' RETURN c,Show weaknesses that mention 'deserialization' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""deserialization""]"
Node Lookup Queries,Find any CWE summaries that mention 'privilege'.,MATCH (c:UcoCWE) WHERE c.ucocweSummary CONTAINS 'privilege' RETURN c,Find all weaknesses that mention 'privilege' in their summary.,"[""UcoCWE""]",[],"[""ucocweSummary""]",0,"[""privilege""]"
Node Lookup Queries,Are there any weaknesses related to 'file inclusion'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'file inclusion' RETURN c,Find all weaknesses that mention 'file inclusion' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""file inclusion""]"
Node Lookup Queries,Find CWEs with 'XML External Entity' in their name.,MATCH (c:UcoCWE {ucocweName: 'XML External Entity'}) RETURN c,Show me all data for the 'XML External Entity' weakness.,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""XML External Entity""]"
Node Lookup Queries,Show weaknesses involving 'command injection'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'command injection' RETURN c,Show weaknesses that mention 'command injection' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""command injection""]"
Node Lookup Queries,List all 'Variant' CWEs that are 'Stable'.,"MATCH (c:UcoCWE {ucoabstraction: 'Variant', ucostatus: 'Stable'}) RETURN c",Which 'Variant' type weaknesses are 'Stable'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Stable"", ""Variant""]"
Node Lookup Queries,Show me all 'Class' level weaknesses with a 'Composite' structure.,"MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostructure: 'Composite'}) RETURN c",Show 'Class' level weaknesses with a 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Composite""]"
Node Lookup Queries,Find any CWE summaries that mention 'security'.,MATCH (c:UcoCWE) WHERE c.ucocweSummary CONTAINS 'security' RETURN c,Find all weaknesses that mention 'security' in their summary.,"[""UcoCWE""]",[],"[""ucocweSummary""]",0,"[""security""]"
Node Lookup Queries,Are there any weaknesses related to 'permission'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'permission' RETURN c,Find all weaknesses that mention 'permission' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""permission""]"
Node Lookup Queries,List all CWE descriptions that mention 'malicious'.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'malicious' RETURN c,Find all weaknesses that mention 'malicious' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""malicious""]"
Node Lookup Queries,Show weaknesses involving 'sensitive information' exposure.,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'sensitive information' RETURN c,Show weaknesses that mention 'sensitive information' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""sensitive information""]"
Node Lookup Queries,Find all 'Class' abstractions that are 'Deprecated'.,"MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostatus: 'Deprecated'}) RETURN c",Which 'Class' level weaknesses are 'Deprecated'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Deprecated""]"
Node Lookup Queries,Show me all 'Variant' level weaknesses with a 'Simple' structure.,"MATCH (c:UcoCWE {ucoabstraction: 'Variant', ucostructure: 'Simple'}) RETURN c",Show 'Variant' level weaknesses with a 'Simple' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Simple"", ""Variant""]"
Node Lookup Queries,Find all 'High' severity CAPEC attack patterns.,MATCH (c:UcoexCAPEC {ucoexSeverity: 'High'}) RETURN c,Show all 'High' severity attack patterns (CAPEC).,"[""UcoexCAPEC""]",[],"[""ucoexSeverity""]",0,"[""High""]"
Node Lookup Queries,Find all 'Medium' severity CAPEC attack patterns.,MATCH (c:UcoexCAPEC {ucoexSeverity: 'Medium'}) RETURN c,Show all 'Medium' severity attack patterns (CAPEC).,"[""UcoexCAPEC""]",[],"[""ucoexSeverity""]",0,"[""Medium""]"
Node Lookup Queries,Find all 'Low' severity CAPEC attack patterns.,MATCH (c:UcoexCAPEC {ucoexSeverity: 'Low'}) RETURN c,Show all 'Low' severity attack patterns (CAPEC).,"[""UcoexCAPEC""]",[],"[""ucoexSeverity""]",0,"[""Low""]"
Node Lookup Queries,Find all 'Unknown' severity CAPEC attack patterns.,MATCH (c:UcoexCAPEC {ucoexSeverity: 'Unknown'}) RETURN c,Show all 'Unknown' severity attack patterns (CAPEC).,"[""UcoexCAPEC""]",[],"[""ucoexSeverity""]",0,"[""Unknown""]"
Node Lookup Queries,List CAPEC patterns with a 'High' likelihood of exploit.,MATCH (c:UcoexCAPEC {ucoexLikelihood: 'High'}) RETURN c,List attack patterns (CAPEC) with a 'High' likelihood of attack.,"[""UcoexCAPEC""]",[],"[""ucoexLikelihood""]",0,"[""High""]"
Node Lookup Queries,List CAPEC patterns with a 'Medium' likelihood of exploit.,MATCH (c:UcoexCAPEC {ucoexLikelihood: 'Medium'}) RETURN c,List attack patterns (CAPEC) with a 'Medium' likelihood of attack.,"[""UcoexCAPEC""]",[],"[""ucoexLikelihood""]",0,"[""Medium""]"
Node Lookup Queries,List CAPEC patterns with a 'Low' likelihood of exploit.,MATCH (c:UcoexCAPEC {ucoexLikelihood: 'Low'}) RETURN c,List attack patterns (CAPEC) with a 'Low' likelihood of attack.,"[""UcoexCAPEC""]",[],"[""ucoexLikelihood""]",0,"[""Low""]"
Node Lookup Queries,List CAPEC patterns with an 'Unknown' likelihood of exploit.,MATCH (c:UcoexCAPEC {ucoexLikelihood: 'Unknown'}) RETURN c,List attack patterns (CAPEC) with an 'Unknown' likelihood of attack.,"[""UcoexCAPEC""]",[],"[""ucoexLikelihood""]",0,"[""Unknown""]"
Node Lookup Queries,Show all 'Detailed' abstraction CAPEC patterns.,MATCH (c:UcoexCAPEC {ucoexAbstraction: 'Detailed'}) RETURN c,Show all 'Detailed' level attack patterns (CAPEC).,"[""UcoexCAPEC""]",[],"[""ucoexAbstraction""]",0,"[""Detailed""]"
Node Lookup Queries,Show all 'Standard' abstraction CAPEC patterns.,MATCH (c:UcoexCAPEC {ucoexAbstraction: 'Standard'}) RETURN c,Show all 'Standard' level attack patterns (CAPEC).,"[""UcoexCAPEC""]",[],"[""ucoexAbstraction""]",0,"[""Standard""]"
Node Lookup Queries,Pull the record for CAPEC-519.,MATCH (c:UcoexCAPEC {ucoexCAPEC_id: '519'}) RETURN c,Show me all data for 'CAPEC-519'.,"[""UcoexCAPEC""]",[],"[""ucoexCAPEC_id""]",0,"[""519""]"
Node Lookup Queries,Pull the record for CAPEC-1.,MATCH (c:UcoexCAPEC {ucoexCAPEC_id: '1'}) RETURN c,Show me all data for 'CAPEC-1'.,"[""UcoexCAPEC""]",[],"[""ucoexCAPEC_id""]",0,"[""1""]"
Node Lookup Queries,Find CAPEC patterns related to 'Spoofing'.,MATCH (c:UcoexCAPEC) WHERE c.ucoexCAPEC_name CONTAINS 'Spoofing' RETURN c,Find all attack patterns (CAPEC) with 'Spoofing' in their name.,"[""UcoexCAPEC""]",[],"[""ucoexCAPEC_name""]",0,"[""Spoofing""]"
Node Lookup Queries,Find CAPEC patterns related to 'Authentication'.,MATCH (c:UcoexCAPEC) WHERE c.ucoexCAPEC_name CONTAINS 'Authentication' RETURN c,Find all attack patterns (CAPEC) with 'Authentication' in their name.,"[""UcoexCAPEC""]",[],"[""ucoexCAPEC_name""]",0,"[""Authentication""]"
Node Lookup Queries,Find CAPEC patterns related to 'Hijacking'.,MATCH (c:UcoexCAPEC) WHERE c.ucoexCAPEC_name CONTAINS 'Hijacking' RETURN c,Find all attack patterns (CAPEC) with 'Hijacking' in their name.,"[""UcoexCAPEC""]",[],"[""ucoexCAPEC_name""]",0,"[""Hijacking""]"
